Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Mark9,indie (Origen: Rock Alternativo),Canción,Sorrow in my Soul - Hard rock alternativo,2024,3WODewTFOw99li7OL5Un9b,4ZouEhfZiz5Vz3nCyhGAaz,Sorrow in my Soul (Hard rock alternativo),2024,Mark9," <a href=""https://www.last.fm/music/mark9"">Read more on Last.fm</a>",17,8
Linkin Park,indie (Origen: Rock Alternativo),Canción,Faint,2024,4mLAIOcSJ5T00zfeGwfDBW,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Linkin Park is an American alternative rock band from Agoura Hills, California. The band's current lineup comprises of vocalist/rhythm guitarist/keyboardist Mike Shinoda, lead guitarist Brad Delson, bassist Dave Farrell, DJ/turntablist Joe Hahn, drummer Colin Brittain, and lead vocalist Emily Armstrong. Shinoda, Delson, Farrell and Hahn are founding members. Vocalists Mark Wakefield, Chester Bennington & drummer Rob Bourdon are former members of the band. <a href=""https://www.last.fm/music/Linkin+Park"">Read more on Last.fm</a>",698502200,6731076
Blur,indie (Origen: Rock Alternativo),Canción,Go Out,2024,3EPC4r35fTiRansaLm6VJo,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Blur is an English rock band formed in London in 1988, consisting of singer Damon Albarn, guitarist Graham Coxon, bassist Alex James, and drummer Dave Rowntree. Their debut album, ""Leisure"" (1991), incorporated elements of Madchester and shoegaze. Following a stylistic change influenced by British guitar pop groups such as the Kinks, the Beatles, and XTC, Blur released ""Modern Life Is Rubbish"" (1993), ""Parklife"" (1994), and ""The Great Escape"" (1995). <a href=""https://www.last.fm/music/Blur"">Read more on Last.fm</a>",188114297,4652242
VICENT MUSIC,indie (Origen: Rock Alternativo),Canción,La Música Hablará por Mi - Rock Alternativo,2024,7qCycRGBVtd2DaB1qqCBuh,6vTBl0bhbhA1gfWF7Lzpkw,La Música Hablará por Mi,2024,VICENT MUSIC,,,
$.X.Y,indie (Origen: Rock Alternativo),Canción,Instrumental Rock Alternativo | $.X.Y TYPE BEAT: 0-0-2,2024,3svjjuLefZ4YR3KwWo2Q1i,18UtFMwvOazxStPZr1Spz1,$.X.Y TYPE BEAT 1,2024,$.X.Y,,,
Foals,indie (Origen: Rock Alternativo),Canción,2am,2024,0tGzAiu3kRhg4UeJCDK9W1,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Foals are a rock band which formed in Oxford, England in 2005.  The band consists of Yannis Philippakis (vocals, guitar), Jimmy Smith (guitar), Walter Gervers (bass) and Jack Bevan (drums). The band has released seven albums: ""Antidotes"" (2008), ""Total Life Forever"" (2010), ""Holy Fire"" (2013), ""What Went Down"" (2015), ""Everything Not Saved Will Be Lost, Pt. 1"" (2019) , ""Everything Not Saved Will Be Lost, Pt. 2"" (2019), and ""Life is Yours"" (2022). In January 2018, it was announced that Walter Gervers (bass) was leaving the band. <a href=""https://www.last.fm/music/Foals"">Read more on Last.fm</a>",109646621,2102301
$.X.Y,indie (Origen: Rock Alternativo),Canción,Instrumental Rock Alternativo | $.X.Y TYPE BEAT: 0-0-3,2024,5qOT201rDwAQpfTnv16NwV,18UtFMwvOazxStPZr1Spz1,$.X.Y TYPE BEAT 1,2024,$.X.Y,,,
Guías y Scouts de Chile,indie (Origen: Rock Alternativo),Canción,AGSCh - Himno - Caminantes - Rock Alternativo,2024,3q48Ym5yrC4UBzVaTiABAQ,3LG35dYPiDi4F8LqbbIBqc,"Himno Caminantes - Caminante, Peregrino",2024,Guías y Scouts de Chile," <a href=""https://www.last.fm/music/Gu%C3%ADas+y+Scouts+de+Chile"">Read more on Last.fm</a>",753,72
Pan,indie (Origen: Rock Alternativo),Canción,La gran lección de soltar - versión en directo,2024,5nsHECT1iqCaVS7w3aK777,0psr8qyhx2Ju4roWptAzNz,Más allá del invierno (sesiones en directo),2024,Pan,"There are multiple artists with this name:

1) Pan is an uplifting instrumental band from Columbia, SC. They formed in early 2010 and have released two eps called ""Post Rock is Not Dead"" and ""Meta Major!"" and also a full length called ""These Are The Things I Love And I Want To Share Them With You"". They are signed to Post-Echo.com

2) PAN is a Japanese power rock group formed in 1995 in Osaka, Japan. To date they have released 3 mini albums, 4 singles, and 3 full length albums and are still performing as of 2011. <a href=""https://www.last.fm/music/Pan"">Read more on Last.fm</a>",307135,32427
Blur,indie (Origen: Rock Alternativo),Canción,The Narcissist,2024,1Das1WTt9ktzMLJQ2ijIWS,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Blur is an English rock band formed in London in 1988, consisting of singer Damon Albarn, guitarist Graham Coxon, bassist Alex James, and drummer Dave Rowntree. Their debut album, ""Leisure"" (1991), incorporated elements of Madchester and shoegaze. Following a stylistic change influenced by British guitar pop groups such as the Kinks, the Beatles, and XTC, Blur released ""Modern Life Is Rubbish"" (1993), ""Parklife"" (1994), and ""The Great Escape"" (1995). <a href=""https://www.last.fm/music/Blur"">Read more on Last.fm</a>",188114297,4652242
$.X.Y,indie (Origen: Rock Alternativo),Canción,Instrumental Rock Alternativo | $.X.Y TYPE BEAT: 0-0-1,2024,51wdKs7eZwWhj86lPEPsGy,18UtFMwvOazxStPZr1Spz1,$.X.Y TYPE BEAT 1,2024,$.X.Y,,,
Matt Maeson,indie (Origen: Rock Alternativo),Canción,Get Happy,2024,4yJtAWhPr1kOpWShTeoA5y,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Matt Maeson is an American singer-songwriter from Chesapeake Bay, Virginia. Learning drums and guitar at a young age and eventually touring as part of his father's prison ministry. Melding bluesy indie folk and modern production, he began posting tracks on SoundCloud and eventually caught the ear of Atlantic affiliate Neon Gold Records, which signed him in 2016. Maeson embarked on his first headlining tour that summer, which was presented by Communion, the music organization founded by Mumford & Sons' Ben Lovett. <a href=""https://www.last.fm/music/Matt+Maeson"">Read more on Last.fm</a>",13295934,610127
Portugal. The Man,indie (Origen: Rock Alternativo),Canción,Dummy,2024,6OPVm7DQbXfe0pcOZjnUA0,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Portugal. The Man is an experimental indie rock  band from Wasilla, Alaska (formed in 2004), but currenly based in Portland, Oregon, USA. The band's line-up currently consists of singer/guitarist John Gourley and bassist Zach Carothers (both formerly of Anatomy Of A Ghost), Gourley's wife Zoe Manville (backup vocals/percussion), guitarist Eric Howk, drummer Jason Sechrist, and keyboardist Kyle O'Quin (formerly of Gatsby's American Dream). The band has released nine studio albums (the latest being 2023's ""Chris Black Changed My Life"") <a href=""https://www.last.fm/music/Portugal.+The+Man"">Read more on Last.fm</a>",60629896,1957514
$.X.Y,indie (Origen: Rock Alternativo),Canción,Instrumental Rock Alternativo | $.X.Y TYPE BEAT: 0-1-3,2024,6i4EjdC8dPgT8TaUXiVEYA,18UtFMwvOazxStPZr1Spz1,$.X.Y TYPE BEAT 1,2024,$.X.Y,,,
Linkin Park,indie (Origen: Rock Alternativo),Canción,What I’ve Done,2024,0llbNCqVs2poKkZNubdoQC,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Linkin Park is an American alternative rock band from Agoura Hills, California. The band's current lineup comprises of vocalist/rhythm guitarist/keyboardist Mike Shinoda, lead guitarist Brad Delson, bassist Dave Farrell, DJ/turntablist Joe Hahn, drummer Colin Brittain, and lead vocalist Emily Armstrong. Shinoda, Delson, Farrell and Hahn are founding members. Vocalists Mark Wakefield, Chester Bennington & drummer Rob Bourdon are former members of the band. <a href=""https://www.last.fm/music/Linkin+Park"">Read more on Last.fm</a>",698502200,6731076
Red Hot Chili Peppers,indie (Origen: Rock Alternativo),Canción,Can’t Stop,2024,4KyeoLLtQ7D5SCFuG5wlVU,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"The Red Hot Chili Peppers is an American rock band formed in Los Angeles in 1982, consisting of Anthony Kiedis (vocals), Flea (bass), John Frusciante (guitar), and Chad Smith (drums). Their music blends elements of alternative rock, funk, punk rock, hard rock, hip hop, and psychedelic rock, and they have influenced genres such as funk metal, rap metal, rap rock, and nu metal. With over 120 million records sold worldwide, the Red Hot Chili Peppers are among the best-selling bands in history. <a href=""https://www.last.fm/music/Red+Hot+Chili+Peppers"">Read more on Last.fm</a>",540650742,7072120
$.X.Y,indie (Origen: Rock Alternativo),Canción,Instrumental Rock Alternativo | $.X.Y TYPE BEAT: 0-0-7,2024,6d7MdnW5iAlXhSASUnLZac,18UtFMwvOazxStPZr1Spz1,$.X.Y TYPE BEAT 1,2024,$.X.Y,,,
Andres Luetto,indie (Origen: Rock Alternativo),Canción,Komandante de los rotos,2024,0eGl4tNn5payKhxzY1B8eN,1ytWxc92eiAqt6pEA0wO0C,Mal Menor,2024,Andres Luetto," <a href=""https://www.last.fm/music/Andres+Luetto"">Read more on Last.fm</a>",519,320
$.X.Y,indie (Origen: Rock Alternativo),Canción,Instrumental Rock Alternativo | $.X.Y TYPE BEAT: 0-1-4,2024,6aLAowmK0kZHYavQQAurk9,18UtFMwvOazxStPZr1Spz1,$.X.Y TYPE BEAT 1,2024,$.X.Y,,,
Rock Nacional Internacional,indie (Origen: Rock Alternativo),Canción,Cadê Aquele Amor Bonito Rock Alternativo e Clássico O Melhor dos Anos 80 e 90,2024,53vpornxUyRgLvRYSpF9Q8,7na9WTmcPjV7VKufnN09qX,Cadê Aquele Amor Bonito Rock Alternativo e Clássico O Melhor dos Anos 80 e 90,2024,Rock Nacional Internacional," <a href=""https://www.last.fm/music/Rock+Nacional+Internacional"">Read more on Last.fm</a>",625,254
Paramore,indie (Origen: Rock Alternativo),Canción,This Is Why,2024,7b5FWEJ7OnF9XluZe1hFhA,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Paramore is a rock band formed in Franklin, Tennessee, United States in 2003. The band currently consists of Hayley Williams (vocals, keyboard), Taylor York (guitar) and Zac Farro (drums). They have released six studio albums: All We Know Is Falling, RIOT!, Brand New Eyes, their first Billboard 200 chart topper Paramore, After Laughter and their grammy winning sixth studio album This is Why .

Paramore, as a quartet, released their debut studio album, All We Know Is Falling, in 2005. <a href=""https://www.last.fm/music/Paramore"">Read more on Last.fm</a>",549289152,5427762
Portugal. The Man,indie (Origen: Rock Alternativo),Canción,Summer of Luv (feat. Unknown Mortal Orchestra),2024,0LnGRdqJHCzAOZoSsxp1hw,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"Portugal. The Man is an experimental indie rock  band from Wasilla, Alaska (formed in 2004), but currenly based in Portland, Oregon, USA. The band's line-up currently consists of singer/guitarist John Gourley and bassist Zach Carothers (both formerly of Anatomy Of A Ghost), Gourley's wife Zoe Manville (backup vocals/percussion), guitarist Eric Howk, drummer Jason Sechrist, and keyboardist Kyle O'Quin (formerly of Gatsby's American Dream). The band has released nine studio albums (the latest being 2023's ""Chris Black Changed My Life"") <a href=""https://www.last.fm/music/Portugal.+The+Man"">Read more on Last.fm</a>",60629896,1957514
Royal Blood,indie (Origen: Rock Alternativo),Canción,Trouble’s Coming,2024,1ePNTpNJkf0AkeZhqe8D9g,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"There are several artists with this name:
---
1) Formed at the beginning of 2011, Royal Blood is a 2-piece band from Worthing, West Sussex, UK. Having known each other for years in different bands, Mike Kerr (Bassist/Vocalist) & Ben Thatcher (Drums) finally came together and went into the studio to record ‘Figure It Out’ – the first track that brought attention to the band. At the tail end of 2013, Royal Blood released ‘Out of The Black’, their debut single on Black Mammoth Records.  <a href=""https://www.last.fm/music/Royal+Blood"">Read more on Last.fm</a>",41420855,1039483
Croixx,indie (Origen: Rock Alternativo),Canción,Higher,2024,0yuzvOrva90wUBa74g1szv,0dfYyVTg2yNOi4cDrnxyuu,Puro alternativo,2024,Various Artists," <a href=""https://www.last.fm/music/Croixx"">Read more on Last.fm</a>",184547,29607
Babasonicos,indie (Origen: Rock Alternativo),Canción,Nosotros,2024,0hv42FpUwBjSNRssbJOZ7V,5oK6nFMid0e2QFRbeXgUEL,Tarde Musical,2024,Various Artists,"Babasónicos' name is based on a tribute to Hindu prophet Baba combined with the name of a popular cartoon from the '70s. Singer Adrián Rodríguez, keyboardist Uma-T, guitarist Mariano Roger Sónico, bassist Gabo, percussionist Diego Uma, and drummer Diego Castellano recorded Pasto in 1992. That album included their hit song called ""De-generación."" As the popularity of this Latin rock group was growing, chances to play along with major bands came soon. <a href=""https://www.last.fm/music/+noredirect/Babasonicos"">Read more on Last.fm</a>",9110681,170647
Red Hot Chili Peppers,indie (Origen: Rock Alternativo),Canción,Dark Necessities,2024,0kLOFZz2rYxcXJG1YmM4sQ,3ryjrPkuq2EJFuuUbK5prH,Viaje Rock Alternativo,2024,Various Artists,"The Red Hot Chili Peppers is an American rock band formed in Los Angeles in 1982, consisting of Anthony Kiedis (vocals), Flea (bass), John Frusciante (guitar), and Chad Smith (drums). Their music blends elements of alternative rock, funk, punk rock, hard rock, hip hop, and psychedelic rock, and they have influenced genres such as funk metal, rap metal, rap rock, and nu metal. With over 120 million records sold worldwide, the Red Hot Chili Peppers are among the best-selling bands in history. <a href=""https://www.last.fm/music/Red+Hot+Chili+Peppers"">Read more on Last.fm</a>",540650742,7072120
Vetusta Morla,indie (Origen: Rock Alternativo),Canción,Parece Mentira,2024,5n9TdgPEINHuJKoT5RSAZA,5vopv2T6y3DPMlXBtNWt8y,FIGURANTES,2024,Vetusta Morla,"Vetusta Morla is a Spanish indie rock band originally from Tres Cantos, Madrid, who sings in Spanish. After nine years of musical journey, in February 2008 they published their first feature, Un día en el mundo. Three years later, in 2011, they published their second album, Maps. On April 8 after several years of touring Spain and other countries, they published their third album,La Deriva. In 2017 they publish their fourth album Mismo Sitio, Distinto Lugar. <a href=""https://www.last.fm/music/Vetusta+Morla"">Read more on Last.fm</a>",9678203,162728
Vetusta Morla,indie (Origen: Rock Alternativo),Canción,La Derrota,2024,6ERvzvNhOAWZffyBROuvqN,5vopv2T6y3DPMlXBtNWt8y,FIGURANTES,2024,Vetusta Morla,"Vetusta Morla is a Spanish indie rock band originally from Tres Cantos, Madrid, who sings in Spanish. After nine years of musical journey, in February 2008 they published their first feature, Un día en el mundo. Three years later, in 2011, they published their second album, Maps. On April 8 after several years of touring Spain and other countries, they published their third album,La Deriva. In 2017 they publish their fourth album Mismo Sitio, Distinto Lugar. <a href=""https://www.last.fm/music/Vetusta+Morla"">Read more on Last.fm</a>",9678203,162728
Vetusta Morla,indie (Origen: Rock Alternativo),Canción,Nadadoras,2024,251CRflRNa2DfnWQHkV253,5vopv2T6y3DPMlXBtNWt8y,FIGURANTES,2024,Vetusta Morla,"Vetusta Morla is a Spanish indie rock band originally from Tres Cantos, Madrid, who sings in Spanish. After nine years of musical journey, in February 2008 they published their first feature, Un día en el mundo. Three years later, in 2011, they published their second album, Maps. On April 8 after several years of touring Spain and other countries, they published their third album,La Deriva. In 2017 they publish their fourth album Mismo Sitio, Distinto Lugar. <a href=""https://www.last.fm/music/Vetusta+Morla"">Read more on Last.fm</a>",9678203,162728
Vetusta Morla,indie (Origen: Rock Alternativo),Canción,Cosas que Hacer un Domingo por la Tarde,2024,5MIp6wcdkcfUrlEPNMQaO4,5vopv2T6y3DPMlXBtNWt8y,FIGURANTES,2024,Vetusta Morla,"Vetusta Morla is a Spanish indie rock band originally from Tres Cantos, Madrid, who sings in Spanish. After nine years of musical journey, in February 2008 they published their first feature, Un día en el mundo. Three years later, in 2011, they published their second album, Maps. On April 8 after several years of touring Spain and other countries, they published their third album,La Deriva. In 2017 they publish their fourth album Mismo Sitio, Distinto Lugar. <a href=""https://www.last.fm/music/Vetusta+Morla"">Read more on Last.fm</a>",9678203,162728
