Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
MiSHNRZ,Reggaeton (Origen: pop latino),Canción,Destrucción - Remix,2024,40MuEd09WYnN6ogHFZSFB1,0qXAi0Z9RfLIwDADnQ9OUM,Destrucción (Remix),2024,MiSHNRZ," <a href=""https://www.last.fm/music/MiSHNRZ"">Read more on Last.fm</a>",27466,4138
Mau y Ricky,Reggaeton (Origen: pop latino),Canción,Pasado Mañana,2024,79vaLBBCDHmYvY8JUcnDj9,5ZH7IdEga8gne83NYz8nsS,Hotel Caracas,2024,Mau y Ricky,"For the past few years, Mauricio and Ricky Montaner had been busy writing songs for other artists like Thalía, Miguel Bosé, Diego Boneta, Yuridia, Leslie Grace, to name a few, until recently when they decided the songs they were composing would be for their EP titled Arte under the label of Sony Music.

The young duo, Mau y Ricky, sons of music icon Ricardo Montaner, have released the album's first single, ""Voy Que Quemo,"" a song they decided best represents the music that is coming out in the LP, expected to release in July. <a href=""https://www.last.fm/music/Mau+y+Ricky"">Read more on Last.fm</a>",2632335,192470
Mar Lucas,Reggaeton (Origen: pop latino),Canción,Lo Dejo Todo,2024,5b6VY0fZS7671s4vPZ8Ob4,2PKNKFGJWr9Dups2cYlwnX,Lo Dejo Todo,2024,Mar Lucas," <a href=""https://www.last.fm/music/Mar+Lucas"">Read more on Last.fm</a>",87212,10332
Kany García,Reggaeton (Origen: pop latino),Canción,En Esta Boca,2024,18nR6OK2Kj0CxRcaWbpOF6,1nwWnsVZSWIpMebokmGwdo,GARCÍA,2024,Kany García,"Encarnita ""Kany"" García De Jesus (born September 25, 1982 in Toa Baja, Puerto Rico) is a Puerto Rican singer-songwriter. García first appeared on television in 2004 as a contestant on Objetivo Fama. She is widely considered the most successful non-winner in the history of the show.

Kany García is born to a Spaniard father and Puerto Rican mother. García's father, Antonio, who gave up the priesthood when he met Shela, Encarnita García de Jesús, or Kany, grew up in a house where music was not only played, but also lived. <a href=""https://www.last.fm/music/+noredirect/Kany+Garc%C3%ADa"">Read more on Last.fm</a>",1692287,114848
Sebastian Llosa,Reggaeton (Origen: pop latino),Canción,Igual de gris,2024,4cScSwuQMKmvAsJmwQt4E0,01ue76B6p752PENdJ6eurO,Igual de gris,2024,Sebastian Llosa,"Sebastián Llosa (June 1st, 1992) is a Peruvian singer and songwriter.
He completed his school years in Lima and later studied at Yale University in the United States. 
Sebastián grew up in an artistic environment: his father is a film director and his mother a singer. His early musical influences were classic rock, but he later discovered Latin Pop, Soul, and R&B. 
In 2021, Sebastián moved to Miami to compose and produce the songs for his debut album. <a href=""https://www.last.fm/music/Sebastian+Llosa"">Read more on Last.fm</a>",323447,21868
Luis Fonsi,Reggaeton (Origen: pop latino),Canción,Santa Marta,2024,4XIpKXTvQ3Wa94C2zsYfV1,4iQQnrUj7fhHgw2iOGTvpU,El Viaje,2024,Luis Fonsi,"Luis Alfonso Rodríguez López-Cepero, more commonly known as Luis Fonsi, (born April 15, 1978 in San Juan, Puerto Rico) is a Latin Grammy winning Puerto Rican singer, composer and soap opera actor.

Fonsi and his family moved to Orlando, Florida, during Fonsi's early childhood. Fonsi's childhood was relatively average for kids his age, beginning to dream about becoming a member of Menudo, arguably Latin America's most famous boy band in history, around the time he was ten years old. <a href=""https://www.last.fm/music/Luis+Fonsi"">Read more on Last.fm</a>",15008487,1307570
Enrique Iglesias,Reggaeton (Origen: pop latino),Canción,Fría - Remix,2024,1alnEk6Ileyn9W2pAINu0q,26Myqnfs2h2756VNPfPz1I,Fría (Remix),2024,Enrique Iglesias,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52117799,2613819
Jacinto,Reggaeton (Origen: pop latino),Canción,Desastre Emocional,2024,1dSi0GumrjH59Sv0F3iiBn,6mbBg8WP3hFNbvDe4hktmk,Las cápsulas del tiempo son rosas (y unos demos),2024,Jacinto," <a href=""https://www.last.fm/music/Jacinto"">Read more on Last.fm</a>",154445,13253
Nebulossa,Reggaeton (Origen: pop latino),Canción,ZORRA (Remix),2024,1AFKOzG4bpCZUz9Lx47HUD,50ZltOyo3047qhRK1Ngtlq,ZORRA (Remix),2024,Nebulossa,"Nebulossa is a Spanish electropop duo from Ondara, consisting of singer Maria ""Mery"" Bas (born 18 September 1968) and keyboardist and producer Mark Dasousa (born 2 January 1974).

Nebulossa formed in 2018. The name of the group alludes to nebulae (nebulosa in Spanish) because on a trip to Port Ainé they went to an astronomical observatory where they constantly mentioned them. The double S is a symbolic reference to the Valencian, because the way the word is pronounced in Spanish <a href=""https://www.last.fm/music/Nebulossa"">Read more on Last.fm</a>",1075116,62377
ELENA ROSE,Reggaeton (Origen: pop latino),Canción,Trago Al Pecho,2024,2FizWFIAvYANGK4CHOzGFw,1ZgHIkKZSnxj0DbBKmOdv4,Trago Al Pecho,2024,ELENA ROSE,"Andrea Elena Mangiamarchi (Miami, 23 de marzo de 1995),1​ conocida por su nombre artístico Elena Rose, es una cantante, productora y compositora estadounidense-venezolana. Ha trabajado conBecky G, Rauw Alejandro, TINI, CNCO, Selena Gomez, Sech, entre otros. Su sencillo « Caracas en el 2000» junto a Danny Ocean y Jerry Di, alcanzó el puesto #3 en Spotify Venezuela. <a href=""https://www.last.fm/music/Elena+Rose"">Read more on Last.fm</a>",749553,81066
Q_ARE,Reggaeton (Origen: pop latino),Canción,Bass,2024,42A3IpfazQguMua2MadXjw,6FHm35DdeAyHaqY2EWzRk9,EGO,2024,Q_ARE,"Q_ARE es una boyband chilena que irrumpe en la escena musical como el fenómeno pop que Chile esperaba. Conformado por Jamin, J, Seba, Bin, Aiden y Fabi, seis artistas completos que escriben, producen y coreografían su propia música, el grupo combina el sonido vibrante del pop moderno con la esencia icónica de las boybands. El resultado: un sello único, innovador y de gran proyección. <a href=""https://www.last.fm/music/Q_ARE"">Read more on Last.fm</a>",282765,14766
Morat,Reggaeton (Origen: pop latino),Canción,"Perderme - Banda Sonora Original de la serie ""Zorro""",2024,0SHqDTGrpphogv8ndojWJn,2oCw93hrfvLEG45TJQT9oY,"Perderme (Banda Sonora Original de la serie ""Zorro"")",2024,Morat,"Morat is a Colombian band formed in the country's capital city, Bogotá. The band is formed by Juan Pablo Isaza (guitars and vocals), Juan Pablo Villamil (banjo and vocals) and the brothers Simón Vargas (bass and choruses) and Martín Vargas (percussion and choirs). Previously, until the end of 2016, drummer Alejandro Posada had been in the band, but the percussionist had to leave the project, being subsequently replaced by Martín Vargas.

They began to stand out internationally in 2015 <a href=""https://www.last.fm/music/Morat"">Read more on Last.fm</a>",21308755,291934
Jesse & Joy,Reggaeton (Origen: pop latino),Canción,Tanto,2024,0AeuM7LvccaQKyg7SIpnyN,6XY5UnmRdYiUuuO4cWoArO,TOP CANCIONES 2024,2024,Various Artists,"Jesse & Joy are a Latin Grammy award winning Mexican pop duo formed in 2005 by siblings Jesse Huerta (born December 31, 1982) and Joy Huerta (born June 20, 1986).

Jesse & Joy are two young siblings from Mexico City. They began to show a passion for music from a very young age. In 2001 (when they were 18 and 15 years of age), they began writing lyrics and songs with their father. They were later signed under the Warner label on April 18, 2005.

Jesse plays the piano <a href=""https://www.last.fm/music/Jesse+&+Joy"">Read more on Last.fm</a>",9371202,395371
Kany García,Reggaeton (Origen: pop latino),Canción,En Esta Boca - En Vivo Desde PR,2024,6xD0635bcS29pVon1ts6g8,5ndD2D8FLBlvdDUQIo9Xd0,Kany García | En Vivo Desde PR,2024,Kany García,"Encarnita ""Kany"" García De Jesus (born September 25, 1982 in Toa Baja, Puerto Rico) is a Puerto Rican singer-songwriter. García first appeared on television in 2004 as a contestant on Objetivo Fama. She is widely considered the most successful non-winner in the history of the show.

Kany García is born to a Spaniard father and Puerto Rican mother. García's father, Antonio, who gave up the priesthood when he met Shela, Encarnita García de Jesús, or Kany, grew up in a house where music was not only played, but also lived. <a href=""https://www.last.fm/music/+noredirect/Kany+Garc%C3%ADa"">Read more on Last.fm</a>",1692287,114848
Aitana,Reggaeton (Origen: pop latino),Canción,+,2024,0Yv6buWPHeRri77fN1nRFP,14FiZpEEZMPHqa8rMImQ0t,Pop Latino Que La Rompe,2024,Various Artists,"Aitana Ocaña Morales, better known as simply Aitana, is a Spanish singer and songwriter. She first gained national recognition in 2017, placing as the runner-up in series nine of the Spanish reality television talent competition Operación Triunfo, behind Amaia Romero. While competing in Operación Triunfo, Aitana released the single ""Lo malo"" with fellow competitor Ana Guerra. The song went on to become a number-one hit in Spain and was certified five times platinum <a href=""https://www.last.fm/music/Aitana"">Read more on Last.fm</a>",13097531,220871
Emilia,Reggaeton (Origen: pop latino),Canción,noviogangsta <3,2024,7yrTny7FLWLbfIzsxoicWj,0qLXwwUPYR7o3ZcVQFdKlQ,noviogangsta <3,2024,Emilia,"María Emilia Mernes, better known as Emilia, is an Argentine singer, actress and model born on October 29, 1996 in the town of Nogoyá, Entre Ríos.

From a very young age she showed a great interest in music, participating in local events and contests. In 2016, Emilia, along with Fer Vázquez, joined the Uruguayan cumbia pop group, Rombai, thus making a place for herself on the scene. She decided in 2018 to leave the group to launch her solo career. <a href=""https://www.last.fm/music/Emilia"">Read more on Last.fm</a>",17264429,480450
KAROL G,Reggaeton (Origen: pop latino),Canción,Si Antes Te Hubiera Conocido,2024,2831u9MJKZx7w05W0bvzPx,0ah9Y5a9afdLC6tMTbo4oF,Despidiendo El Verano con Pop Latino,2024,Various Artists,"Carolina Giraldo Navarro, professionally known as Karol G, is a Colombian singer. She is predominantly described as a reggaeton and Latin trap artist but has experimented with a variety of other genres including reggae and sertaneja. In 2018, she won the Latin Grammy Award for Best New Artist and has been nominated for several Billboard Latin Music Awards and Premios Lo Nuestro awards.

Born and raised in Medellín, Giraldo launched her career as a teenager, appearing on the Colombian version of The X Factor at age 14 in 2004. <a href=""https://www.last.fm/music/KAROL+G"">Read more on Last.fm</a>",69006215,1347574
Aitana,Reggaeton (Origen: pop latino),Canción,Pensando En Ti,2024,2tpu7XSiQKqMqj7tKuS0pU,3BVMmpFhertTRJqBDEYrIB,Pop Latino Para Ti y Para Mi,2024,Various Artists,"Aitana Ocaña Morales, better known as simply Aitana, is a Spanish singer and songwriter. She first gained national recognition in 2017, placing as the runner-up in series nine of the Spanish reality television talent competition Operación Triunfo, behind Amaia Romero. While competing in Operación Triunfo, Aitana released the single ""Lo malo"" with fellow competitor Ana Guerra. The song went on to become a number-one hit in Spain and was certified five times platinum <a href=""https://www.last.fm/music/Aitana"">Read more on Last.fm</a>",13097531,220871
Sebastian Llosa,Reggaeton (Origen: pop latino),Canción,Para Olvidarte,2024,3ijYGfCvtaWAIGqbYIuCr5,3cW6ZvqNqnGHTmwrhO9ZlY,Para Olvidarte,2024,Sebastian Llosa,"Sebastián Llosa (June 1st, 1992) is a Peruvian singer and songwriter.
He completed his school years in Lima and later studied at Yale University in the United States. 
Sebastián grew up in an artistic environment: his father is a film director and his mother a singer. His early musical influences were classic rock, but he later discovered Latin Pop, Soul, and R&B. 
In 2021, Sebastián moved to Miami to compose and produce the songs for his debut album. <a href=""https://www.last.fm/music/Sebastian+Llosa"">Read more on Last.fm</a>",323447,21868
Darell,Reggaeton (Origen: pop latino),Canción,Lollipop - Remix,2024,1S2WWT5jW9J3MauQ7r7qN4,7n9GeVtUUEc619yiyhT9AR,Lollipop (Remix),2024,Darell,"One of the most sought-after artists from the latest wave of the Urban Latin movement, Puerto Rico native Darell emerged as both a sought-after composer in 2018, playing a definitive role in numerous hits and attracting a rapid fan base back home. Among many smashes, Nío García, Casper Mágico y Bad Bunny’s “Te Boté REMIX” [feat. Ozuna, Nicky Jam y Darell] stood out as one of the year’s most heard and streamed songs, spending 41 weeks on the Latin Airplay chart and peaking at #2. <a href=""https://www.last.fm/music/Darell"">Read more on Last.fm</a>",2060814,196887
Ela Taubert,Reggaeton (Origen: pop latino),Canción,¿Cómo Pasó? - Con Joe Jonas,2024,627JVMF8exVnAgia5XqNjh,5ESnGboIlKYPszlxhqVMyc,¿Cómo Pasó? (Con Joe Jonas),2024,Ela Taubert,"Ela Taubert (born 11 November 2000) is a Colombian singer and songwriter. Taubert won the ""Best New Artist"" award at the 25th Annual Latin Grammy Awards in 2024. <a href=""https://www.last.fm/music/Ela+Taubert"">Read more on Last.fm</a>",1215397,56776
Darell,Reggaeton (Origen: pop latino),Canción,Lollipop - Remix,2024,3DnsKpEA4oIlsmIW8vIvSf,0Af4itz2VhMleEUXB2sf6G,Darell 2024,2024,Darell,"One of the most sought-after artists from the latest wave of the Urban Latin movement, Puerto Rico native Darell emerged as both a sought-after composer in 2018, playing a definitive role in numerous hits and attracting a rapid fan base back home. Among many smashes, Nío García, Casper Mágico y Bad Bunny’s “Te Boté REMIX” [feat. Ozuna, Nicky Jam y Darell] stood out as one of the year’s most heard and streamed songs, spending 41 weeks on the Latin Airplay chart and peaking at #2. <a href=""https://www.last.fm/music/Darell"">Read more on Last.fm</a>",2060814,196887
Trinix,Reggaeton (Origen: pop latino),Canción,Quedate Luna,2024,57bCbY7mBuCu2RMyzsaydc,5FH3OMJz2kQgYKsPgafm3y,Quedate Luna,2024,Trinix," <a href=""https://www.last.fm/music/Trinix"">Read more on Last.fm</a>",2507696,279483
Shakira,Reggaeton (Origen: pop latino),Canción,Copa Vacía,2024,3KV9n8QMepWCXI3TkWKeZy,3fonA82Hl7huJiQCwKkzGA,Las Mujeres Ya No Lloran,2024,Shakira,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",170754066,4690310
Kany García,Reggaeton (Origen: pop latino),Canción,La Culpa,2024,7xiCWklNdbjPGNecwGpGsO,2SqioyYYF7V3CrJYm3cDMY,La Culpa,2024,Kany García,"Encarnita ""Kany"" García De Jesus (born September 25, 1982 in Toa Baja, Puerto Rico) is a Puerto Rican singer-songwriter. García first appeared on television in 2004 as a contestant on Objetivo Fama. She is widely considered the most successful non-winner in the history of the show.

Kany García is born to a Spaniard father and Puerto Rican mother. García's father, Antonio, who gave up the priesthood when he met Shela, Encarnita García de Jesús, or Kany, grew up in a house where music was not only played, but also lived. <a href=""https://www.last.fm/music/+noredirect/Kany+Garc%C3%ADa"">Read more on Last.fm</a>",1692287,114848
Manuel Turizo,Reggaeton (Origen: pop latino),Canción,A Nombre Tuyo,2024,3fHOgRvHga05gjeFOzFjSR,3w4tn0BuFHNjiqGMevGaz9,201,2024,Manuel Turizo,"Manuel Turizo Zapata (born April 12, 2000), better known as Manuel Turizo, is a Colombian reggaeton singer and songwriter. Born and raised in Montería, Córdoba, he began making music at the age of thirteen with the influence of his older brother, Julián Turizo. When he was sixteen he independently recorded and  three singles: ""Baila Conmigo"", ""Vámonos"" and ""Una Lady Como Tú"", the latter gained wide popularity in 2017, and shortly after he signed under the label La Industria Inc. <a href=""https://www.last.fm/music/Manuel+Turizo"">Read more on Last.fm</a>",9079882,487714
