Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Bryant Myers,Reggaeton (Origen: reggaeton),Canción,Garchin,2024,3SS4r51eTU1Ai3pFk3DXvF,2JjA9KmAvPr8WywLFD8YxA,Garchin,2024,Bryant Myers,"Bryan Robert Rohena Pérez, known professionally as Bryant Myers, is a Puerto Rican Latin trap and reggaeton singer and songwriter. Rohena was born in Loma Alta, Puerto Rico. He began sampling and making his own songs in 2013 and launched them on social media via his SoundCloud, Instagram and YouTube accounts. <a href=""https://www.last.fm/music/Bryant+Myers"">Read more on Last.fm</a>",6292021,184456
Omar Courtz,Reggaeton (Origen: reggaeton),Canción,S E X P L A Y L I S T 1,2024,7w3G5VXJLLbuaWylG7hvVi,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
FloyyMenor,Reggaeton (Origen: reggaeton),Canción,Gata Only,2024,6XjDF6nds4DE2BBbagZol6,5tSQtQGkrCJx3hoQxmLgfM,Gata Only,2024,FloyyMenor,"Alan Felipe Galleguillos, known professionally as FloyyMenor, is a Chilean singer and songwriter. After self-releasing singles since 2022, he eventually gained international prominence with his hit single ""Gata Only"" with Cris MJ, where he released it through UnitedMasters. <a href=""https://www.last.fm/music/FloyyMenor"">Read more on Last.fm</a>",15474215,644882
Quevedo,Reggaeton (Origen: reggaeton),Canción,LOS DÍAS CONTADOS,2024,0ffPRT5WW86ecgGWGf5CyY,3V2ApPxUSquOkjLQU3wmjh,BUENAS NOCHES,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Maluma,Reggaeton (Origen: reggaeton),Canción,Cosas Pendientes,2024,0iVEujJcafOBnxa654fJYu,0MW80IhxQCfhIiIqBwWvov,Cosas Pendientes,2024,Maluma,"Juan Luis Londoño Arias (Born January 28, 1994, Medellín, Colombia), is a singer of Colombian nationality. He began his musical career at an early age in his hometown of Medellín, there has developed an established career in Latin America, becoming nominated for several awards from major musical relevance.

Prior to serving as a singer, Maluma started in football, a sport he practiced for eight years in a row, reaching the lower divisions of the equipment Atlético Nacional and La Equidad. <a href=""https://www.last.fm/music/Maluma"">Read more on Last.fm</a>",29263994,947377
Big One,Reggaeton (Origen: reggaeton),Canción,Cuando Te Vi | CROSSOVER #5,2024,3KeYEr9ogMBemsOfQIJmZp,4u5sL85dlRv7eIMJIozZl8,Cuando Te Vi | CROSSOVER #5,2024,Big One,"Daniel Ismael Real (Necochea, January 22, 1993), known artistically as Big One, is an Argentine record producer and DJ. He is known for having worked with María Becerra, TINI, LIT Killah, Duki, Emilia, Rusherking, Tiago PZK and FMK. In addition, he is the co-founder of the record label Fifty One Music.
Daniel Ismael Real was born on January 22, 1993 in Necochea, province of Buenos Aires. His interest in music was sparked during his adolescence when he began listening to hip hop and at the age of 17 he began producing music <a href=""https://www.last.fm/music/Big+One"">Read more on Last.fm</a>",2363577,141319
W Sound,Reggaeton (Origen: reggaeton),Canción,Soltera - W Sound 01,2024,13BDiikG6y5o5cQTK0HpW6,5UQC6N5rRND3GZKzysRdA4,Soltera (W Sound 01),2024,W Sound," <a href=""https://www.last.fm/music/W+Sound"">Read more on Last.fm</a>",2095489,200119
Kapo,Reggaeton (Origen: reggaeton),Canción,UWAIE,2024,5QjmUqgpPQgXgg4606DqZF,5H7sO778w4hgr2v2600ajN,UWAIE,2024,Kapo,"The band Kapo was formed in 2006 by Joe Muller and David Gorena. The two were juniors in high school when Kapo was formed. <a href=""https://www.last.fm/music/Kapo"">Read more on Last.fm</a>",1483273,127043
Yan Block,Reggaeton (Origen: reggaeton),Canción,Media Hora,2024,6JDf3oDiHpOaWAw7a0GgA5,3FcVOuO9zj6o3Pu8JqAfSg,Media Hora,2024,Yan Block," <a href=""https://www.last.fm/music/Yan+Block"">Read more on Last.fm</a>",11810383,124627
Blessd,Reggaeton (Origen: reggaeton),Canción,DEPORTIVO,2024,0fKK51bU6lcCCwdNnv64t3,4WDkA9vfa56hODrhY0LAhs,DEPORTIVO,2024,Blessd,"Stiven Mesa Londoño (Itagüí, January 27, 2000), known by his stage name Blessd, is a Colombian singer, songwriter and sports manager.

In October 2021, he signed with Warner Music Latina and released his first studio album called ""Hecho en Medellín"". One of his songs was inspired by Octavio Mesa. His most popular song from the album, titled ""MEDALLO"", reached number 1 in Colombia and has more than 431 million views on YouTube. In March 2022, he was nominated for three Heat Latin Music Awards <a href=""https://www.last.fm/music/Blessd"">Read more on Last.fm</a>",9231696,241945
Ozuna,Reggaeton (Origen: reggaeton),Canción,Guay,2024,1S3SAFqLBWk3HaR5UyXp43,7DZzZGds5TtGakkQlGbfSl,Guay,2024,Ozuna,"Juan Carlos Ozuna Rosado (born March 13, 1992), known simply by his surname Ozuna , is a Puerto Rican Latin trap and reggaeton singer who is regarded as the "" New King of Reggaeton"". He has released two successful albums Odisea (2017) and Aura (2018), and since the beginning of his career, he has sold around 15 million records, making him one of the best-selling Latin music artists of all time. He made his acting debut in the film Que León. <a href=""https://www.last.fm/music/Ozuna"">Read more on Last.fm</a>",25588695,873597
KAROL G,Reggaeton (Origen: reggaeton),Canción,+57,2024,3mg9jYNC1NihbthlglzrWP,5TT8KluomuelzsNF7T1U37,+57,2024,KAROL G,"Carolina Giraldo Navarro, professionally known as Karol G, is a Colombian singer. She is predominantly described as a reggaeton and Latin trap artist but has experimented with a variety of other genres including reggae and sertaneja. In 2018, she won the Latin Grammy Award for Best New Artist and has been nominated for several Billboard Latin Music Awards and Premios Lo Nuestro awards.

Born and raised in Medellín, Giraldo launched her career as a teenager, appearing on the Colombian version of The X Factor at age 14 in 2004. <a href=""https://www.last.fm/music/KAROL+G"">Read more on Last.fm</a>",69006215,1347574
Trueno,Reggaeton (Origen: reggaeton),Canción,REAL GANGSTA LOVE,2024,1pymWRCuZfCd0zdiBJo0Hj,3EWJoKrG9XnCjvAPzkQZ88,EL ÚLTIMO BAILE,2024,Trueno,"Mateo Palacios Corazzina, better known as Trueno, is an Argentine rapper and freestyler, originally from the La Boca neighborhood in Buenos Aires. He is known for his outstanding participation in rap battles, winning contests such as FMS Argentina and Red Bull Batalla De Los Gallos in 2019.

His debut album, Atrevido was released on July 23, 2020 through NEUEN and distributed by Sony Music Latin. The album features the collaborations of artists such as Alemán, Wos, Nicki Nicole and Bizarrap. <a href=""https://www.last.fm/music/Trueno"">Read more on Last.fm</a>",17928472,337952
Bizarrap,Reggaeton (Origen: reggaeton),Canción,"Young Miko: Bzrp Music Sessions, Vol. 58/66",2024,6VciS3dRMpZhJiDxT8ArFi,0HMTQPl6rJmP7sQEaRYHRo,"Young Miko: Bzrp Music Sessions, Vol. 58/66",2024,Bizarrap,"Gonzalo Julián Conde, known artistically as Bizarrap, is an Argentine music producer and DJ. 

He specialises in genres such as trap, electronic music and rap. He is known for his Bzrp Music Session and his Bzrp Freestyle Sessions, which he performs with different artists. <a href=""https://www.last.fm/music/Bizarrap"">Read more on Last.fm</a>",43554744,879261
El Bogueto,Reggaeton (Origen: reggaeton),Canción,Cuando No Era Cantante,2024,44xDy4h27s4ENaC8fKnCoC,4HRbWvdFSp49raypicZyXS,No Hay Loco Que No Corone,2024,El Bogueto,"Armando Antonio Toledo Rosas (Nezahualcóyotl, 27 de diciembre de 1997) conocido artísticamente como El Bogueto es un cantante y compositor mexicano de reguetón.

El artista fue influenciado por Almighty, Héctor & Tito, Daddy Yankee, Tego Calderón, Don Omar, Nicky Jam y Plan B en su carrera. <a href=""https://www.last.fm/music/El+BOGUETO"">Read more on Last.fm</a>",3034696,137849
Blessd,Reggaeton (Origen: reggaeton),Canción,Mírame,2024,2btNsI4OvcVl7SAHQQDHFB,5oCAS6VzHoESewtXUGMqbz,Mírame,2024,Blessd,"Stiven Mesa Londoño (Itagüí, January 27, 2000), known by his stage name Blessd, is a Colombian singer, songwriter and sports manager.

In October 2021, he signed with Warner Music Latina and released his first studio album called ""Hecho en Medellín"". One of his songs was inspired by Octavio Mesa. His most popular song from the album, titled ""MEDALLO"", reached number 1 in Colombia and has more than 431 million views on YouTube. In March 2022, he was nominated for three Heat Latin Music Awards <a href=""https://www.last.fm/music/Blessd"">Read more on Last.fm</a>",9231696,241945
Omar Courtz,Reggaeton (Origen: reggaeton),Canción,2 K 1 6,2024,6hXcH4KnoRgkFQDhvxo872,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
Kapo,Reggaeton (Origen: reggaeton),Canción,OHNANA,2024,1fTjqf10accJCDYstPwwZ6,3IdVqIfyLPqxPZusYgifLo,OHNANA,2024,Kapo,"The band Kapo was formed in 2006 by Joe Muller and David Gorena. The two were juniors in high school when Kapo was formed. <a href=""https://www.last.fm/music/Kapo"">Read more on Last.fm</a>",1483273,127043
Rvssian,Reggaeton (Origen: reggaeton),Canción,Santa,2024,5bi0gh89wRuH2OgjdAKFsb,0SqUi6bPIlAaWfvZibBfia,Santa,2024,Rvssian,"Tarik Johnson, commonly known as Rvssian and previously as RUSSIAN, is a Jamaican music producer, singer and entrepreneur. Rvssian, is the founder of Head Concussion Records, a music production company situated in Kingston, Jamaica. <a href=""https://www.last.fm/music/RVSSIAN"">Read more on Last.fm</a>",6432744,500541
J Abdiel,Reggaeton (Origen: reggaeton),Canción,WYA REMIX RED,2024,4YnmQG1fnJR9LnTZtix70T,4KparoC39Qn5NatBrMA7nN,WYA REMIX RED,2024,J Abdiel," <a href=""https://www.last.fm/music/J+Abdiel"">Read more on Last.fm</a>",1289667,69753
Quevedo,Reggaeton (Origen: reggaeton),Canción,AMANECIÓ,2024,4DxbTPS1DUzTKzpNfCbYjy,3V2ApPxUSquOkjLQU3wmjh,BUENAS NOCHES,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Dei V,Reggaeton (Origen: reggaeton),Canción,Rapido (with Cris Mj),2024,1F9nsheKEqfhdtgIf72fFa,2r23a27qGkIUR9BCgi0X6q,Quién es Dei V?,2024,Dei V," <a href=""https://www.last.fm/music/Dei+V"">Read more on Last.fm</a>",7168886,123932
Quevedo,Reggaeton (Origen: reggaeton),Canción,SHIBATTO,2024,41VnmHAkCUsCStYdDUibpp,3V2ApPxUSquOkjLQU3wmjh,BUENAS NOCHES,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Blessd,Reggaeton (Origen: reggaeton),Canción,YOGURCITO,2024,6rZno3nqeT7hv2PnSWRuYS,0MkMu019XCFwwuL1ftHKmQ,BlessDeluxury,2024,Blessd,"Stiven Mesa Londoño (Itagüí, January 27, 2000), known by his stage name Blessd, is a Colombian singer, songwriter and sports manager.

In October 2021, he signed with Warner Music Latina and released his first studio album called ""Hecho en Medellín"". One of his songs was inspired by Octavio Mesa. His most popular song from the album, titled ""MEDALLO"", reached number 1 in Colombia and has more than 431 million views on YouTube. In March 2022, he was nominated for three Heat Latin Music Awards <a href=""https://www.last.fm/music/Blessd"">Read more on Last.fm</a>",9231696,241945
JC Reyes,Reggaeton (Origen: reggaeton),Canción,FARDOS,2024,33VIvWmmCUgix6Htm1WdOJ,060l6oOdSXc1SUJnQDDpI1,FARDOS,2024,JC Reyes," <a href=""https://www.last.fm/music/JC+Reyes"">Read more on Last.fm</a>",3175434,95797
Rvssian,Reggaeton (Origen: reggaeton),Canción,Santa,2024,6a9Z1jUms915w4O7N1PxjY,3uzutRS5qX4ng5Skjh5S6W,Santa,2024,Rvssian,"Tarik Johnson, commonly known as Rvssian and previously as RUSSIAN, is a Jamaican music producer, singer and entrepreneur. Rvssian, is the founder of Head Concussion Records, a music production company situated in Kingston, Jamaica. <a href=""https://www.last.fm/music/RVSSIAN"">Read more on Last.fm</a>",6432744,500541
Nicky Jam,Reggaeton (Origen: reggaeton),Canción,CALOR,2024,5g54T6doN39ejttzpz0uq1,0leCm7DasgqP70lhOVeXyU,INSOMNIO,2024,Nicky Jam,"
Nick Rivera Caminero better known as Nicky Jam was born to a Puerto Rican father and a Dominican mother in 1980 in Boston Massachussets which he live in until he was six and moved to 
Barrio Obrero, P.R. He is a reggaeton artist known for hits like:
""Me Voy Pa'l Party"" ""Chambonea"" 
""No Soy Tu Marido"" ""I'm Not Your Husband"" which is a remix in spanglish of ""No Soy Tu Marido""
 <a href=""https://www.last.fm/music/Nicky+Jam"">Read more on Last.fm</a>",14506427,997149
Alleh,Reggaeton (Origen: reggaeton),Canción,capaz (merengueton),2024,3QbfCvCAOCrSGNcGjtOjYM,2ZrE9RpWOoVhffUupc6hRV,capaz (merengueton),2024,Alleh," <a href=""https://www.last.fm/music/Alleh"">Read more on Last.fm</a>",2236073,128385
Bad Gyal,Reggaeton (Origen: reggaeton),Canción,Chulo pt.2,2024,1NCF4UUsuT6Xzw2Zxd43PJ,14IBdTrbCCeHRZgTATdgRd,La Joia,2024,Bad Gyal,"Alba Farelo Solé (born 7 March 1997), known professionally as Bad Gyal, is a Spanish singer, songwriter, DJ and model. Known for her distinctive overall use of Auto-Tune, Bad Gyal has developed a strong cult following ever since her musical career began in 2016, with her uploading an interpretation of Rihanna's ""Work"", sung in Catalan, to YouTube. She continued to make music as an independent artist, releasing records like ""Indapanden"", ""Jacaranda"" and the popular ""Fiebre"". <a href=""https://www.last.fm/music/Bad+Gyal"">Read more on Last.fm</a>",23115091,418154
Omar Montes,Reggaeton (Origen: reggaeton),Canción,Goteras,2024,4sykJxUsqdXZRqRv1J9fEQ,4mFVkQGAj9T2hyNoxHAcGw,Goteras,2024,Omar Montes,"Omar Ismael Montes Moreno es un cantante y personaje mediático español que se dio a conocer por sus apariciones en reality shows como Mujeres y hombres y viceversa, Gran Hermano VIP y Supervivientes, así como por su relación con Isa Pantoja, hija de Isabel Pantoja.​ <a href=""https://www.last.fm/music/Omar+Montes"">Read more on Last.fm</a>",1867274,111480
FloyyMenor,Reggaeton (Origen: reggaeton),Canción,PELIGROSA,2024,42wdz3j7gstgUuhoFLCXqd,6MikZBKCtKfPM4439yzBRz,EL COMIENZO,2024,FloyyMenor,"Alan Felipe Galleguillos, known professionally as FloyyMenor, is a Chilean singer and songwriter. After self-releasing singles since 2022, he eventually gained international prominence with his hit single ""Gata Only"" with Cris MJ, where he released it through UnitedMasters. <a href=""https://www.last.fm/music/FloyyMenor"">Read more on Last.fm</a>",15474215,644882
Omar Courtz,Reggaeton (Origen: reggaeton),Canción,UNA NOTi,2024,61tC2eD62xjmkEX9FGEad7,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
Gonzy,Reggaeton (Origen: reggaeton),Canción,FRIKI,2024,2LL9GtxbrlGw5htbzQhd1h,56s4Ir20fPiUbIosAdkbky,THE WORLD IS YOURS,2024,Gonzy," <a href=""https://www.last.fm/music/Gonzy"">Read more on Last.fm</a>",1288072,60137
Quevedo,Reggaeton (Origen: reggaeton),Canción,HALO,2024,5ufdUMpR5urDWj8LbsomJi,4P4PTxkt3GcWxRh0gYqhgr,HALO,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Gonzy,Reggaeton (Origen: reggaeton),Canción,X'CLUSIVO (REMIX),2024,2aqRWpP49Gux9UnTtMQBtu,56s4Ir20fPiUbIosAdkbky,THE WORLD IS YOURS,2024,Gonzy," <a href=""https://www.last.fm/music/Gonzy"">Read more on Last.fm</a>",1288072,60137
Quevedo,Reggaeton (Origen: reggaeton),Canción,MR. MOONDIAL,2024,67LKV40NfSSGIJnm0xz6fi,3V2ApPxUSquOkjLQU3wmjh,BUENAS NOCHES,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Nanpa Básico,Reggaeton (Origen: reggaeton),Canción,Hasta Aquí Llegué,2024,0Qe2g06yzLBuuSvVmFiweP,5lyKUk7jLN0Tue0ThuW9kl,Duelo,2024,Nanpa Básico," <a href=""https://www.last.fm/music/Nanpa+B%C3%A1sico"">Read more on Last.fm</a>",2242566,91865
SAIKO,Reggaeton (Origen: reggaeton),Canción,BADGYAL,2024,3ng8tfwvzR4BBwa9yaMms6,5z4aZJ5U7LqwRc2tXk98cc,SAKURA,2024,SAIKO,"Saiko is the name of at least four different music entities:

1) Saiko is a Pop rock band from Chile. Former La Ley members, Luciano Rojas and Rodrigo Aboitiz decided to create their own band, and they made castings looking for a female vocalist. They finally choose Denisse Malebrán, and debuted in 1999 releasing their first album Informe Saiko. In 2006 Malebrán decided to leave the band to pursue a solo career. In April 2007 she gave her last concert with the band in Teatro Teletón <a href=""https://www.last.fm/music/Saiko"">Read more on Last.fm</a>",8472953,342546
