Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
DJ ORCUN,funk (Origen: deep funk),Canción,Funk Wav - Deep Mix,2024,0CASjgNO5dP2iDVhVFYWPs,5EJxhhQhhctHOXat4XRL0z,20,THE 20 YEARS (Deep House Mix),2024,DJ ORCUN,"Orçun Ağaçdan (b. 04/22/1991, Ankara), also known as DJ ORCUN, is a Turkish DJ and music producer. He is known for his work in house music and its sub-genres. He remixed songs of prominent Turkish singers such as Müslüm Gürses and Ferdi Tayfur.

Career
Orçun took his first steps in his musical career by remixing popular songs in 2004 and publishing these on online music platforms. The remixes he produced were highly welcomed in Turkiye and Germany, which was a huge milestone for his musical career. <a href=""https://www.last.fm/music/DJ+ORCUN"">Read more on Last.fm</a>",16935,5613
Johnny Deep,funk (Origen: deep funk),Canción,Funk Cookie,2024,6LusZOUlwI77qddcAzsayo,7ng27VoKUefkg6yydOEHTt,4,Boogie Biscuit,2024,Johnny Deep," <a href=""https://www.last.fm/music/Johnny+Deep"">Read more on Last.fm</a>",5337,1251
Progressive House Absolute Music,funk (Origen: deep funk),Canción,Funk Buenos,2024,66lQuKE1zoPnTArJ2ruB9s,6l1kNZpuFBLZbPEYmmnrkc,1,Melodic Deep House,2024,Progressive House Absolute Music," <a href=""https://www.last.fm/music/Progressive+House+Absolute+Music"">Read more on Last.fm</a>",3329,136
Louden,funk (Origen: deep funk),Canción,Red Code,2024,5CC3RvLIvpghKRoALX6b0r,7yMorwa32Ye3sGnZIBYmz4,21,Freaky Jam EP,2024,Louden," <a href=""https://www.last.fm/music/Louden"">Read more on Last.fm</a>",18960,4074
Psycho Playa,funk (Origen: deep funk),Canción,No Reason,2024,390eOvWodn4xJC9jgnm4sI,7C9BrFI3RHOhPN8x7F8hOd,22,Your Last Deep,2024,Psycho Playa," <a href=""https://www.last.fm/music/PSYCHO+PLAYA"">Read more on Last.fm</a>",168957,18598
Alex Cherney,funk (Origen: deep funk),Canción,The Deep End,2024,2uAH2IdhnqAL2OEZQ0t7ZK,3OBD50rz0A8d76F0tWHgir,3,The Deep End,2024,Alex Cherney,"Alex Cherney is a sunshine indie artist based in New York.  He writes, records and produces from his self-built tiny house.  Cherney's music fuses a classic sound (The Beatles, Joni Mitchell, Bob Marley) with world percussion and a modern mix. <a href=""https://www.last.fm/music/Alex+Cherney"">Read more on Last.fm</a>",25439,6934
DELACOUR,funk (Origen: deep funk),Canción,Desert Funk,2024,1iIDFUbJFIh8JLSgAGvfUT,3hNPpfk3bKAlX5iAhfNi6K,14,Bloom,2024,DELACOUR," <a href=""https://www.last.fm/music/Delacour"">Read more on Last.fm</a>",589468,103103
Bruno Bar,funk (Origen: deep funk),Canción,What Is Jazz,2024,6ATtdRcl0SKRp0ENzMCFiu,6uEUhRaZ1TLaZEj4BuRBp5,16,Good Times,2024,Bruno Bar," <a href=""https://www.last.fm/music/Bruno+Bar"">Read more on Last.fm</a>",5816,1902
The Rollin' Deep,funk (Origen: deep funk),Canción,Another Day,2024,3ktzOcHIm2D80ChMZFoT0t,3vrAFzI2cZKMr74Osrp5hy,35,Funky Soul Searchin',2024,The Rollin' Deep," <a href=""https://www.last.fm/music/The+Rollin%27+Deep"">Read more on Last.fm</a>",110892,17104
Dam Swindle,funk (Origen: deep funk),Canción,Touch Me Again - Edit,2024,2Rsv8eFIjEo8sixxdf9aBV,7JOcBzvAvNU304fGX6fqZf,17,Touch Me Again,2024,Dam Swindle,"It was in 2011 that Dutch pair Lars Dales and Maarten Smeets quickly broke through in the electronic music scene. Since then they have become known for their widescreen approach to making and playing club-ready grooves. From deep to disco, tech to soul, they join the dots between the past and the present with their own sense of storytelling and do so in clubs around the world, as well as in their own studio. House might be the root of the Dam Swindle sound, but it takes nourishment from a much wider world of music. <a href=""https://www.last.fm/music/Dam+Swindle"">Read more on Last.fm</a>",521287,81318
DJ Dark,funk (Origen: deep funk),Canción,I Need A Miracle,2024,3ymyVBPrmQDAxZTEfcSLvv,3qiiy7TB620zJCEdDpSXdb,12,I Need A Miracle,2024,DJ Dark,"Biografie
In 2008 lanseaza primul track produs in studioul Whiteeffect Studio ce se intituleaza “You gonna Fight” ce inregistreaza un succes neasteptat pe vremea aceea.In acelasi an o cunoaste si pe Dora care accepta sa fie vocea pentru al doilea single semnat “Dj Dark ft Dora – Someday”.
La inceputul anului 2010 incepe colaborarea cu postul de radio VIBE FM unde devine din ce in ce mai apreciat datorita dorintei sale de a oferi seturi cat mai pozitive ascultatorilor. <a href=""https://www.last.fm/music/Dj+Dark"">Read more on Last.fm</a>",331044,40659
Saison,funk (Origen: deep funk),Canción,Non Stop,2024,2vlsImxjmmEXT0NiVV5kQ4,72NRMLN3dSGTWmqDCBCMXr,22,Non Stop,2024,Saison,"London based house duo Saison have, over the last few years, carved out a niche of their own. Named the best deep house artist of 2018 and 2019 by Traxource, and one of the biggest selling deep house artist on Beatport, they have released on some of the most respected house labels in the world, including Defected, Toolroom, Large Music, Sonar Kollektiv, and Suara to name a few. 

They’ve also remixed many titans of the scene including such musically diverse artists as Jack Back, Chez Damier, Dave Lee and Kevin Yost. <a href=""https://www.last.fm/music/Saison"">Read more on Last.fm</a>",206364,39300
The Offline,funk (Origen: deep funk),Canción,Générique,2024,0jusmtq0ujs5erCM4JvRS7,7GByk3zU16geQvds0ZkFSe,31,Les cigales,2024,The Offline,"The Offline is an instrumental cinematic soul project based in Hamburg, Germany. Inspired by moody soundtracks of 1960s and 1970s film composers (Francois de Roubaix, Brian Bennet, David Axelrod et al.), The Offline releases atmospheric, soulfully visual tunes with dramatic library-music-esque cinematic arrangements. 

The Offline came to life, when composer and photographer Felix Müller travelled the Atlantic coastline in the south of France with his analogue camera, capturing beach life on film. <a href=""https://www.last.fm/music/The+Offline"">Read more on Last.fm</a>",642740,85137
Memortal,funk (Origen: deep funk),Canción,PRXVXCATIXN,2024,37sW7DuYO3iCVcIc6PzxIx,7C4QwIdk14im3YMGGMsQwE,6,PRXVXCATIXN,2024,Memortal," <a href=""https://www.last.fm/music/Memortal"">Read more on Last.fm</a>",22881,3257
Candidate,funk (Origen: deep funk),Canción,Bass Revolution,2024,2Zmw3BI62oZyzYLR3MWeQS,1x9rr5CDjtMSOPUeZTHhxh,21,Bass Revolution EP,2024,Candidate,"1. Candidate are a folk-influenced indie band from the UK, comprising brothers Joel and Alex Morris, and Ian Painter; the band previously included drummer Chris White.  They released five albums on their own record label, Snowstorm.  Their debut album, Taking On The Enemy's Sound, came out in April 2000 and was followed by Tiger Flies in January 2002.  Nuada, the band’s third album, was released in October 2002.  Inspired by the soundtrack to the film The Wicker Man <a href=""https://www.last.fm/music/Candidate"">Read more on Last.fm</a>",107292,8494
Du Nord,funk (Origen: deep funk),Canción,Back to Funk,2024,3TLcPYgDPQ3XLsc87wPJzi,56E3erf3B3Oj0XOSX8qN2Y,23,Back to Funk,2024,Du Nord," <a href=""https://www.last.fm/music/du+nord"">Read more on Last.fm</a>",11481,3681
The Rollin' Deep,funk (Origen: deep funk),Canción,Roaming,2024,5RhZ9f5A33uRjZSx7Pslqv,3vrAFzI2cZKMr74Osrp5hy,36,Funky Soul Searchin',2024,The Rollin' Deep," <a href=""https://www.last.fm/music/The+Rollin%27+Deep"">Read more on Last.fm</a>",110892,17104
Jordan Astra,funk (Origen: deep funk),Canción,Ice Cold,2024,2O6mw41l19t7V9XI8A0twh,5zHs3A7vJQgHLRfoFULxp5,24,FAR DEEPER,2024,Jordan Astra,"Jordan Astra is an Indonesian-Canadian singer / songwriter / producer based in Toronto. A student of Soul and R&B, Astra has created a sound that blends the musical stylings of Pharrell and Jamiroquai with subtle influences of Bruno Mars, SG Lewis, and Lucky Daye to create something uniquely his own.

The last 12 months have been special for Jordan. In late 2023, he independently released ‘Man From East’, an EP that explores the depths of Jordan’s journey from Australia returning back to his home in Canada and starting from scratch. <a href=""https://www.last.fm/music/JORDAN+ASTRA"">Read more on Last.fm</a>",188586,41757
The Offline,funk (Origen: deep funk),Canción,Fumée,2024,1K8rCTIccS8pP2vh6MnhgT,7GByk3zU16geQvds0ZkFSe,30,Les cigales,2024,The Offline,"The Offline is an instrumental cinematic soul project based in Hamburg, Germany. Inspired by moody soundtracks of 1960s and 1970s film composers (Francois de Roubaix, Brian Bennet, David Axelrod et al.), The Offline releases atmospheric, soulfully visual tunes with dramatic library-music-esque cinematic arrangements. 

The Offline came to life, when composer and photographer Felix Müller travelled the Atlantic coastline in the south of France with his analogue camera, capturing beach life on film. <a href=""https://www.last.fm/music/The+Offline"">Read more on Last.fm</a>",642740,85137
Andre Butano,funk (Origen: deep funk),Canción,Afrikadisco - Extended Mix,2024,4NC0JCkh4jtEfyowa2xnHz,1Vgl1QAOZAR7sFliohuNop,13,DiscoAfrika EP,2024,Andre Butano,"Born in Santiago, Chile, Andre Butano originally came from the world of gastronomy. Resident and collaborator at La Feria, the only international club in the country and also owns his own label, 'Cachai Music'.

The beginnings of his professional life were in the world of gastronomy. His studies of international cuisine led him to work in the most famous restaurants of Santiago. It is during this stage, that in the absence of some DJs to play ambient music at the restaurant, that he dares to enter the world of records and mixes. <a href=""https://www.last.fm/music/Andre+Butano"">Read more on Last.fm</a>",14081,3487
Sebb Junior,funk (Origen: deep funk),Canción,That Funk - Edit,2024,4fabhhhYOSsA8E1eg1Hbum,3iO0FQDLOuQmRGj11uyVJV,11,That Funk (Edit),2024,Sebb Junior,"French artist based in Spain, Sebb Junior is one of the most hard-working House music DJ producer of the past few years, thanks to hundred of singles, Ep’s and remixes on hugely respected labels like Large Music, Madhouse Records, Nervous Records, Milk & Sugar, Quantize Records, Let There Be House and many more.

His talent for delivering groovy, emotive and catchy House tracks that hit the spot is demonstrated through his multitude of releases since 2015. <a href=""https://www.last.fm/music/Sebb+Junior"">Read more on Last.fm</a>",183263,33387
DJ Dark,funk (Origen: deep funk),Canción,Lean On,2024,6cGYPCQVNYqXTdf4iIL9ed,1sRxfTzvl8yFef8BOaG68z,18,Lean On,2024,DJ Dark,"Biografie
In 2008 lanseaza primul track produs in studioul Whiteeffect Studio ce se intituleaza “You gonna Fight” ce inregistreaza un succes neasteptat pe vremea aceea.In acelasi an o cunoaste si pe Dora care accepta sa fie vocea pentru al doilea single semnat “Dj Dark ft Dora – Someday”.
La inceputul anului 2010 incepe colaborarea cu postul de radio VIBE FM unde devine din ce in ce mai apreciat datorita dorintei sale de a oferi seturi cat mai pozitive ascultatorilor. <a href=""https://www.last.fm/music/Dj+Dark"">Read more on Last.fm</a>",331044,40659
Doug Gomez,funk (Origen: deep funk),Canción,Get Down - Original Mix,2024,5EO3T45HgZWFq5poUC8lIB,13dmYtvVOwnL6a8s4wSjG5,16,Get Down,2024,Doug Gomez," <a href=""https://www.last.fm/music/Doug+Gomez"">Read more on Last.fm</a>",8823,2719
Ministry Of Funk,funk (Origen: deep funk),Canción,Together (Deep Soul Mix),2024,7voHZUmtekZZ3uNBdaxtCl,2ki3tIng9rhTmaXnlXm5zq,18,Golden 80s,2024,Ministry Of Funk,"Alias of DJ Marcello Castelli <a href=""https://www.last.fm/music/Ministry+Of+Funk"">Read more on Last.fm</a>",108597,23479
Mallin,funk (Origen: deep funk),Canción,Need You Right Now,2024,4jWs8xeBWklplY8XLOuhi0,1DpN6dIeEh6DJeTry0BHve,12,Need You Right Now,2024,Mallin,"Mallin is the Co-Owner of Hungarian Hot Wax Records, a Midlands based dance music record label alongside Glasgow Underground regular Sam Dexter. 

With releases on labels like the famed Glasgow Underground, Mallin's music has been supported far and wide from house music legends like John Summit, Prunk & Kevin McKay. 

Mallin's most notable club track 'Thick Of It' has remained cemented at the top of Beatport's top 100 for more than half a year and <a href=""https://www.last.fm/music/mallin"">Read more on Last.fm</a>",116888,27438
The Colours That Rise,funk (Origen: deep funk),Canción,Deep Space - Private Joy’s Funk Joint,2024,5IlvlVx5Hm0cqjfWKrdHZk,3txhNrZL7v93GA5jmC6xxj,11,Deep Space (Private Joy’s Funk Joint),2024,The Colours That Rise," <a href=""https://www.last.fm/music/The+Colours+That+Rise"">Read more on Last.fm</a>",228698,58013
Soul Jawa,funk (Origen: deep funk),Canción,Love Track 24 - B&S Concept Remix,2024,0IuBxBQJMY1eSZAbKCTZpp,2MhlO8yHjjHZ18OHTHni6G,11,Love Track 24,2024,Soul Jawa," <a href=""https://www.last.fm/music/Soul+Jawa"">Read more on Last.fm</a>",1001,506
Diazpora,funk (Origen: deep funk),Canción,Song 2,2024,7zRWnsB5KhONTHDqmF9zbp,3l99eKNipss0kErmaIcO7L,10,"Our Label Records, Vol. 1 (Deep Funk & Soulful Grooves)",2024,Various Artists,"Diazpora is a nine-piece funk band from Hamburg, Germany, founded in 2002. It consists of Hans-Christian Stephan (trumpet), Jonathan Krause (baritone saxophone, flute), Alexander ""Kimo"" Eiserbeck (alto saxophone), Lucas Kochbeck (drums), David Nesselhauf (bass), Thomas Neitzel (percussion), Legbo (guitar), Christoph Hinrichsen (keyboards) and Axel Feige (vocals). <a href=""https://www.last.fm/music/Diazpora"">Read more on Last.fm</a>",50778,7573
Karlis,funk (Origen: deep funk),Canción,Night Drive - Schwarz & Funk Mix,2024,3yfNRGwsYBzmums5DQ0wet,6sAUGnQEJjhIclzeUV2TLz,18,Night Drive (Schwarz & Funk Mix),2024,Karlis," <a href=""https://www.last.fm/music/Karlis"">Read more on Last.fm</a>",1178,355
Tony Madrid,funk (Origen: deep funk),Canción,These Time,2024,3ENv4fHn2Zh7dBzlDjz7mY,4kD2WBQ6XvaRz6iG8xuHLI,7,Deeper State,2024,Various Artists," <a href=""https://www.last.fm/music/Tony+Madrid"">Read more on Last.fm</a>",578,217
Ministry Of Funk,funk (Origen: deep funk),Canción,In your Arms Tonite (Deep Groove Mix),2024,6R6UR0CQyXMo5cflEKAhAz,5QTBrFvWxLcUgPK6IQMy4X,10,Funky Groovers III,2024,Ministry Of Funk,"Alias of DJ Marcello Castelli <a href=""https://www.last.fm/music/Ministry+Of+Funk"">Read more on Last.fm</a>",108597,23479
Psycho Playa,funk (Origen: deep funk),Canción,Hold Me,2024,47hjjn3wnEyvjdq192EJbI,3OlGrxI3EgoSlTaRrlHOpJ,22,Your Last Deep 2,2024,Psycho Playa," <a href=""https://www.last.fm/music/PSYCHO+PLAYA"">Read more on Last.fm</a>",168957,18598
Du Nord,funk (Origen: deep funk),Canción,Fade in Love,2024,0snvcrNgz1H1b7aZT48pBY,3UUm0XXD559qN3C5IJ7BzD,18,Fade in Love,2024,Du Nord," <a href=""https://www.last.fm/music/du+nord"">Read more on Last.fm</a>",11481,3681
SH3TLVIZ,funk (Origen: deep funk),Canción,immortal,2024,5emK5BjapUVqDhS9B4xdgr,0Lb1WFcfF1Q9RbUybdxCw3,18,Deep of Heart,2024,SH3TLVIZ," <a href=""https://www.last.fm/music/SH3TLVIZ"">Read more on Last.fm</a>",253311,33495
FIRZA,funk (Origen: deep funk),Canción,Got To Funk,2024,1I3IqEKZMyUDTc75KXe0iU,3C9lWWMu9omTJnboxVmVRb,12,Rinse & Repeat EP,2024,FIRZA," <a href=""https://www.last.fm/music/Firza"">Read more on Last.fm</a>",8952,2087
Johnny Deep,funk (Origen: deep funk),Canción,Glitch Funk,2024,0r2ckjfH3QOxTys4HpTlBS,7uN8aeIQCwei03yRK9XJHW,3,Gaudi Funk,2024,Johnny Deep," <a href=""https://www.last.fm/music/Johnny+Deep"">Read more on Last.fm</a>",5337,1251
Ministry Of Funk,funk (Origen: deep funk),Canción,Believe (Deep House Mix),2024,7sPzyvOhNkm1pHGXPzL0V4,2ki3tIng9rhTmaXnlXm5zq,21,Golden 80s,2024,Ministry Of Funk,"Alias of DJ Marcello Castelli <a href=""https://www.last.fm/music/Ministry+Of+Funk"">Read more on Last.fm</a>",108597,23479
Mentol,funk (Origen: deep funk),Canción,A Thousand Miles,2024,1y1bldL9hUJ9MWP0E3k787,4qqDZKgChODpPV0KXkTBAC,15,A Thousand Miles,2024,Mentol," <a href=""https://www.last.fm/music/Mentol"">Read more on Last.fm</a>",50419,11069
Toolate Groove,funk (Origen: deep funk),Canción,Rhythm In My Thoughts,2024,342ethrXdth9qLUiarcthM,6CAxlp3K0cHVsTJadLlhF0,15,The Long Way Up,2024,Toolate Groove," <a href=""https://www.last.fm/music/Toolate+Groove"">Read more on Last.fm</a>",19969,4490
The Rollin' Deep,funk (Origen: deep funk),Canción,Who's House?,2024,0vJIIpwmtvnLZMlyOJD427,3vrAFzI2cZKMr74Osrp5hy,36,Funky Soul Searchin',2024,The Rollin' Deep," <a href=""https://www.last.fm/music/The+Rollin%27+Deep"">Read more on Last.fm</a>",110892,17104
Orochi,funk (Origen: deep funk),Canción,Longe dos Perigos Noturnos,2024,6Kow39MGiBWCypfj14oZ6A,6Mu1OvykDP0nf1wtG77xpG,43,442,2024,Orochi,"There are two artists named Orochi.

1. Flávio César Castro, better known as Orochi, is a Brazilian rapper and singer. He began his musical journey at the age of 14, participating in rap battle circuits, and gradually built his reputation within cultural circles. With a substantial online following, Orochi has amassed millions of social media followers and over one billion song plays, establishing himself as a significant figure in Brazilian rap. <a href=""https://www.last.fm/music/Orochi"">Read more on Last.fm</a>",16446714,285977
Soul II Soul,funk (Origen: deep funk),Canción,Nothing Compares to you - Booker T House Mix,2024,55LptOG5eltpE9kqlKTdq5,2XMHJg7bJoMKJNLcMytGOi,14,Nothing Compares to you (Booker T House mixes),2024,Soul II Soul,"Soul II Soul is a two-time Grammy winning act that emerged at the end of the 1980s from London. The group initially attracted attention as a sound system, playing records at house and street parties (where their clothing style - dubbed ""Funki Dred"" - quickly made a splash, inspiring them to start a line of clothing). Founded by Jazzie B and featuring a changing roster of other musicians - notably Nellee Hooper, Simon Law, Phillip 'Daddae' Harvey and <a href=""https://www.last.fm/music/Soul+II+Soul"">Read more on Last.fm</a>",3074125,447301
Rhythms of Light,funk (Origen: funky),Canción,Funky Love,2024,7u3Qk2QUYgb2HpML8KdNNU,3Uwh4UO6Q5MD31LlpganPO,8,Funky Love,2024,Rhythms of Light," <a href=""https://www.last.fm/music/Rhythms+of+Light"">Read more on Last.fm</a>",996,489
