Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Enrique Iglesias,Latin (Origen: latin pop),Canción,ASI ES LA VIDA,2024,33ggWc1Nai6fcNb2qM4lJ7,5LHd4piJoHcz4CXhjsFKxx,59,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52170589,2616158
Abraham Mateo,Latin (Origen: latin pop),Canción,Maníaca,2024,2i2vRYY1K2t5vQjXRop7tE,2zwuaAuKxwrYX0MXSJQQmB,56,"Abraham Mateo (born in San Fernando (Cadiz), Spain on August 25, 1998) is a Spanish teen actor and pop singer. Abraham was discovered in 2009, when he was ten, by producers of the record label EMI Music Spain, who happened across Abraham's videos in Youtube and his multiple performances in the television show Menuda Noche on the Canal Sur TV of Andalucia, Spain. His self-titled debut album, Abraham Mateo, was released in Spain in December 2009. The album was produced by the spanish composer and producer Jacobo Calderon <a href=""https://www.last.fm/music/Abraham+Mateo"">Read more on Last.fm</a>",2513893,159577
Oscar Maydon,Latin (Origen: latin pop),Canción,Tu Boda,2024,1cOboCuWYI2osTOfolMRS6,60cQzWfmdg4hyDXrpW6kOA,83," <a href=""https://www.last.fm/music/Oscar+Maydon"">Read more on Last.fm</a>",8708134,226895
Abraham Mateo,Latin (Origen: latin pop),Canción,Bailarina,2024,3MTzCXM4r6yTOLhiuIaRfh,2zwuaAuKxwrYX0MXSJQQmB,58,"Abraham Mateo (born in San Fernando (Cadiz), Spain on August 25, 1998) is a Spanish teen actor and pop singer. Abraham was discovered in 2009, when he was ten, by producers of the record label EMI Music Spain, who happened across Abraham's videos in Youtube and his multiple performances in the television show Menuda Noche on the Canal Sur TV of Andalucia, Spain. His self-titled debut album, Abraham Mateo, was released in Spain in December 2009. The album was produced by the spanish composer and producer Jacobo Calderon <a href=""https://www.last.fm/music/Abraham+Mateo"">Read more on Last.fm</a>",2513893,159577
Antonio José,Latin (Origen: latin pop),Canción,Ya Se Me Olvidó,2024,4lWPOnjb7hY4FJkgMWgz99,1d0qMWwdd29xFsvbZtKBQM,52,"There are more than one artist with the name Antonio José:
1) Antonio José - Spanish singer.
2) Antonio José - Spanish composer and folklorist.

1. Antonio José Sánchez Mazuecos is a Spanish singer who represented Spain at Junior Eurovision Song Contest 2005, at the age of 11, with the song Te Traigo Flores and placed 2nd.

The song then became the title of his debut album ""Te Traigo Flores"", which merged flamenco with Latin rhythms.

In the summer of 2007 <a href=""https://www.last.fm/music/+noredirect/Antonio+Jos%C3%A9"">Read more on Last.fm</a>",519876,41416
Luck Ra,Latin (Origen: latin pop),Canción,Ya No Vuelvas (Versión Cuarteto),2024,0u6JsFiEEXb6kaF0oqyeFi,3X0T1blaMiY2aev0wrbK1G,69,"Juan Facundo Almenara, conocido por su nombre artístico Luck Ra es un cantante, trapero y streamer argentino.​ <a href=""https://www.last.fm/music/Luck+Ra"">Read more on Last.fm</a>",3155115,113253
Ana Mena,Latin (Origen: latin pop),Canción,La Razón,2024,3CmSv76KDKsvtiyrdgHZHH,1BfH1Sen3V361yL4Yck3Rg,54,"Ana Mena Rojas (born February 25, 1997) is a Spanish singer and actress. She began her career in 2011 in the TV series Marisol, la película (2011). Her musical career began in 2016, when she released her debut single ""No Soy Como Tú Crees"". Mena has collaborated with many well known artists since, including Becky G, CNCO and Lali. In 2018, she released her debut studio album, Index. <a href=""https://www.last.fm/music/Ana+Mena"">Read more on Last.fm</a>",3985009,121534
Omar Montes,Latin (Origen: latin pop),Canción,EL PANTALON - RUMBAS,2024,7CsOowK8aWlxgjuZLW7pXA,4hzbSxExXzavyIJGmqQb5q,54,"Omar Ismael Montes Moreno es un cantante y personaje mediático español que se dio a conocer por sus apariciones en reality shows como Mujeres y hombres y viceversa, Gran Hermano VIP y Supervivientes, así como por su relación con Isa Pantoja, hija de Isabel Pantoja.​ <a href=""https://www.last.fm/music/Omar+Montes"">Read more on Last.fm</a>",1869858,111584
Peso Pluma,Latin (Origen: latin pop),Canción,HOLLYWOOD,2024,5GTBdEjZe7zEDp1N0eCZE4,5kvw1bAOvzJdNi4hdgfaNf,82,"Hassan Emilio Kabande Laija, known as Peso Pluma, is a Mexican singer-songwriter of regional Mexican music. Born on June 15th 1999, in Zapopan, Jalisco Mexico.
He gained great popularity internationally in 2022, after his collaborations with Natanael Cano and Luis R. Conriquez, currently Peso Pluma  is one of the great promises of Mexican artists. <a href=""https://www.last.fm/music/Peso+Pluma"">Read more on Last.fm</a>",46350916,642804
Fuerza Regida,Latin (Origen: latin pop),Canción,ME JALO,2024,3D24ErT1MMmUfXWotSj2A2,5utxE1ImIDJFXRHf137hoy,85,"
Fuerza Regida are a media-savvy, chart-topping Mexican regional quartet. They are progenitors of the ""requinto urbano"" style, alongside their Rancho Humilde labelmates Legado 7. This is acoustic music played in rural style with gritty urban lyrics. Their narrative folk-ballad approach, with acoustic guitars and lead and harmony vocals and brass, has played an iconic role in the Mexican cultural canon since the early 19th century, but Fuerza Regida's topics focus on the hardships, the bawdy joys, and the sufferings of the city streets. <a href=""https://www.last.fm/music/Fuerza+Regida"">Read more on Last.fm</a>",35616320,504157
Camilo,Latin (Origen: latin pop),Canción,PLIS,2024,2uei5EK0iBwbjEKwoX6j5p,1IwCEfVYg8KlEankYmqeP7,64,"Camilo Echeverri was the winner of XS Factor 2007 in Colombia. Camilo was born on the 16th March 1994 in Medellin, Colombia, but when he was 4 years old he moved to Monteria. <a href=""https://www.last.fm/music/Camilo"">Read more on Last.fm</a>",7071823,352465
Manuel Turizo,Latin (Origen: latin pop),Canción,Sigueme Besando Asi,2024,6e0EEqNDhwPcP8yl2BZ8tA,3w4tn0BuFHNjiqGMevGaz9,63,"Manuel Turizo Zapata (born April 12, 2000), better known as Manuel Turizo, is a Colombian reggaeton singer and songwriter. Born and raised in Montería, Córdoba, he began making music at the age of thirteen with the influence of his older brother, Julián Turizo. When he was sixteen he independently recorded and  three singles: ""Baila Conmigo"", ""Vámonos"" and ""Una Lady Como Tú"", the latter gained wide popularity in 2017, and shortly after he signed under the label La Industria Inc. <a href=""https://www.last.fm/music/Manuel+Turizo"">Read more on Last.fm</a>",9095984,488526
Love of Lesbian,Latin (Origen: latin pop),Canción,La hermandad,2024,0Zso6LrlkwBbd5Lm7PLLsS,6TvFlWWEE9wRbWnFOYOoKp,57,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11270313,174459
Tiago PZK,Latin (Origen: latin pop),Canción,Piel,2024,6kPCcIAGoTeRrh8qrmKa90,3s6jmSUxBLRxzKdevnFmJS,75,"Tiago Uriel Pacheco, más conocido como Tiago PZK o simplemente Tiago, es un freestyler y artista de trap argentino. <a href=""https://www.last.fm/music/Tiago+PZK"">Read more on Last.fm</a>",11301963,268950
C Marí,Latin (Origen: latin pop),Canción,Contacto,2024,3AviWzZuvrGnfyLowzwCAJ,3qd6CT0MAlcuLUcoCLdIKO,59," <a href=""https://www.last.fm/music/C+Mar%C3%AD"">Read more on Last.fm</a>",838110,13937
Luck Ra,Latin (Origen: latin pop),Canción,HOLA PERDIDA,2024,7JKptWv4YXmievid0HajID,3X0T1blaMiY2aev0wrbK1G,70,"Juan Facundo Almenara, conocido por su nombre artístico Luck Ra es un cantante, trapero y streamer argentino.​ <a href=""https://www.last.fm/music/Luck+Ra"">Read more on Last.fm</a>",3155115,113253
Abraham Mateo,Latin (Origen: latin pop),Canción,Quiero Decirte,2024,4Oc1qHsjM4kM0AARvlwSs3,2zwuaAuKxwrYX0MXSJQQmB,71,"Abraham Mateo (born in San Fernando (Cadiz), Spain on August 25, 1998) is a Spanish teen actor and pop singer. Abraham was discovered in 2009, when he was ten, by producers of the record label EMI Music Spain, who happened across Abraham's videos in Youtube and his multiple performances in the television show Menuda Noche on the Canal Sur TV of Andalucia, Spain. His self-titled debut album, Abraham Mateo, was released in Spain in December 2009. The album was produced by the spanish composer and producer Jacobo Calderon <a href=""https://www.last.fm/music/Abraham+Mateo"">Read more on Last.fm</a>",2513893,159577
Camilo,Latin (Origen: latin pop),Canción,La Boda,2024,4vj6sWvmBLMhoF8AWQSeHX,1IwCEfVYg8KlEankYmqeP7,62,"Camilo Echeverri was the winner of XS Factor 2007 in Colombia. Camilo was born on the 16th March 1994 in Medellin, Colombia, but when he was 4 years old he moved to Monteria. <a href=""https://www.last.fm/music/Camilo"">Read more on Last.fm</a>",7071823,352465
Shakira,Latin (Origen: latin pop),Canción,Última,2024,3FEIMzqeq5EXqaMi3mHP6L,3fonA82Hl7huJiQCwKkzGA,66,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Carín León,Latin (Origen: latin pop),Canción,Ese Vato No Te Queda,2024,4Ndjd6DhKIC5IPoBIrMQuX,4Z9Ib007Z7ZFmYLfyp2qH9,78,"Carín León, cuyo nombre real es: Óscar Armando Díaz De León Huez, es un cantante, guitarrista y compositor mexicano, que nació el 26 de Julio de 1989, en Hermosillo, Sonora, México. Sus géneros musicales son: regional mexicana, norteña, ranchera, corridos, banda y música de la Sierra.
Carín León se ha revelado como uno de los nuevos talentos de la música regional mexicana. Por ello, desde que inició sus actividades como solista en 2018 y en lo que va de 2019 <a href=""https://www.last.fm/music/Car%C3%ADn+Le%C3%B3n"">Read more on Last.fm</a>",971145,77286
Luck Ra,Latin (Origen: latin pop),Canción,UN SIGLO SIN TI,2024,2AFC9ad4nGauS1cgm7FCqU,4SoT5hvuP9LLXZM2QuV2Pz,59,"Juan Facundo Almenara, conocido por su nombre artístico Luck Ra es un cantante, trapero y streamer argentino.​ <a href=""https://www.last.fm/music/Luck+Ra"">Read more on Last.fm</a>",3155115,113253
Camilo,Latin (Origen: latin pop),Canción,No Se Vale,2024,6rrcRnAauncgbCZR6uYVNI,1IwCEfVYg8KlEankYmqeP7,59,"Camilo Echeverri was the winner of XS Factor 2007 in Colombia. Camilo was born on the 16th March 1994 in Medellin, Colombia, but when he was 4 years old he moved to Monteria. <a href=""https://www.last.fm/music/Camilo"">Read more on Last.fm</a>",7071823,352465
Shakira,Latin (Origen: latin pop),Canción,Copa Vacía,2024,3KV9n8QMepWCXI3TkWKeZy,3fonA82Hl7huJiQCwKkzGA,61,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Fuerza Regida,Latin (Origen: latin pop),Canción,NEL,2024,5AH31dDNgxCMGDdxubNNn4,3iRQdNKyI5Pf78jWYI1tFv,79,"
Fuerza Regida are a media-savvy, chart-topping Mexican regional quartet. They are progenitors of the ""requinto urbano"" style, alongside their Rancho Humilde labelmates Legado 7. This is acoustic music played in rural style with gritty urban lyrics. Their narrative folk-ballad approach, with acoustic guitars and lead and harmony vocals and brass, has played an iconic role in the Mexican cultural canon since the early 19th century, but Fuerza Regida's topics focus on the hardships, the bawdy joys, and the sufferings of the city streets. <a href=""https://www.last.fm/music/Fuerza+Regida"">Read more on Last.fm</a>",35616320,504157
Bizarrap,Latin (Origen: latin pop),Canción,"Natanael Cano: Bzrp Music Sessions, Vol. 59/66",2024,2DbV9TSdeGr5FobCFDRzvq,2QIjTJqytJ9ksvoS1jpM90,69,"Gonzalo Julián Conde, known artistically as Bizarrap, is an Argentine music producer and DJ. 

He specialises in genres such as trap, electronic music and rap. He is known for his Bzrp Music Session and his Bzrp Freestyle Sessions, which he performs with different artists. <a href=""https://www.last.fm/music/Bizarrap"">Read more on Last.fm</a>",43628752,880684
Anitta,Latin (Origen: latin pop),Canción,Meme,2024,45AvnKRK8dEaXjee8SATON,6z6VObudfoxrvGNC5MtiTY,49,"Larissa de Macedo Machado, known professionally as Anitta, is a Brazilian singer, songwriter, dancer, businesswoman, and TV presenter. She rose to national fame with the release of her single ""Show das Poderosas"" in 2013.

After achieving commercial success with her debut single ""Meiga e Abusada"" in 2012, she signed a recording contract with Warner Music Brazil in January 2013. In July of the same year, she released her self-titled debut album which produced four successful singles and was certified platinum in Brazil. <a href=""https://www.last.fm/music/Anitta"">Read more on Last.fm</a>",145204713,1149050
Peso Pluma,Latin (Origen: latin pop),Canción,HOLLYWOOD,2024,7j5DZTwgUTbBS39DZucDz9,1H5tGxcOwhQwwIinTKSoGv,77,"Hassan Emilio Kabande Laija, known as Peso Pluma, is a Mexican singer-songwriter of regional Mexican music. Born on June 15th 1999, in Zapopan, Jalisco Mexico.
He gained great popularity internationally in 2022, after his collaborations with Natanael Cano and Luis R. Conriquez, currently Peso Pluma  is one of the great promises of Mexican artists. <a href=""https://www.last.fm/music/Peso+Pluma"">Read more on Last.fm</a>",46350916,642804
Mengui y Carmelo,Latin (Origen: latin pop),Canción,Corazón de Acero,2024,0ZYFlpLJbN6lRBmIeazNMJ,14Q25f55YtzaZOhuZgriTK,43," <a href=""https://www.last.fm/music/Mengui+y+Carmelo"">Read more on Last.fm</a>",2214,429
ELENA ROSE,Latin (Origen: latin pop),Canción,Pa’ Qué Volviste?,2024,0CgLpsgOmE0h1M7ILiwAnV,4XaqqBH97CiSaqizhTViur,67,"Andrea Elena Mangiamarchi (Miami, 23 de marzo de 1995),1​ conocida por su nombre artístico Elena Rose, es una cantante, productora y compositora estadounidense-venezolana. Ha trabajado conBecky G, Rauw Alejandro, TINI, CNCO, Selena Gomez, Sech, entre otros. Su sencillo « Caracas en el 2000» junto a Danny Ocean y Jerry Di, alcanzó el puesto #3 en Spotify Venezuela. <a href=""https://www.last.fm/music/Elena+Rose"">Read more on Last.fm</a>",757500,81711
